"2015/03","87.6307169902037"
"2015/04","87.4038403750225"
"2015/05","86.9673658272733"
"2015/06","87.1131077588797"
"2015/07","87.2408197608029"
"2015/08","87.4248752929864"
"2015/09","87.7524190155658"
"2015/10","88.2039185047178"
"2015/11","88.6854678766753"
"2015/12","89.0468177174109"
"2016/01","89.3863813931126"
"2016/02","89.7777811166536"
"2016/03","89.9100006009976"
"2016/04","89.6252779614159"
"2016/05","89.2256145201034"
"2016/06","89.3240278862912"
"2016/07","89.5569144780335"
"2016/08","89.8093334935994"
"2016/09","90.357743854799"
"2016/10","90.9061542159986"
"2016/11","91.6168339443476"
"2016/12","92.0390347977643"
"2017/01","93.6038824448585"
"2017/02","94.1447803353567"
"2017/03","94.7224893322916"
"2017/04","94.8389326281628"
"2017/05","94.7254943205721"
"2017/06","94.9636396418054"
"2017/07","95.3227357413306"
"2017/08","95.7937676543061"
"2017/09","96.0935152352906"
"2017/10","96.6982691267504"
"2017/11","97.6951739888215"
"2017/12","98.2728829857563"
"2018/01","98.7949996995012"
"2018/02","99.1713744816395"
"2018/03","99.4921569805878"
"2018/04","99.1548470460965"
"2018/05","98.9940801730873"
"2018/06","99.3764649317868"
"2018/07","99.9090991045135"
"2018/08","100.492"
"2018/09","100.917"
"2018/10","101.44"
"2018/11","102.303"
"2018/12","103.02"
"2019/01","103.108"
"2019/02","103.079"
"2019/03","103.476"
"2019/04","103.531"
"2019/05","103.233"
"2019/06","103.299"
"2019/07","103.687"
"2019/08","103.67"
